SnapshotDate,ProductID,WarehouseID,StockOnHand
2026-11-01,P0046,W02,169
2026-11-01,P0046,W03,272
2026-11-01,P0047,W01,68
2026-11-01,P0047,W02,334
2026-11-01,P0047,W03,323
2026-11-01,P0048,W01,562
2026-11-01,P0048,W02,268
2026-11-01,P0048,W03,262
2026-11-01,P0049,W01,219
2026-11-01,P0049,W02,570
2026-11-01,P0049,W03,95
2026-11-01,P0050,W01,262
2026-11-01,P0050,W02,362
2026-11-01,P0050,W03,528
2026-12-01,P0001,W01,490
2026-12-01,P0001,W02,191
2026-12-01,P0001,W03,133
2026-12-01,P0002,W01,358
2026-12-01,P0002,W02,214
2026-12-01,P0002,W03,358
2026-12-01,P0003,W01,548
2026-12-01,P0003,W02,217
2026-12-01,P0003,W03,145
2026-12-01,P0004,W01,342
2026-12-01,P0004,W02,68
2026-12-01,P0004,W03,273
2026-12-01,P0005,W01,581
2026-12-01,P0005,W02,312
2026-12-01,P0005,W03,292
2026-12-01,P0006,W01,480
2026-12-01,P0006,W02,213
2026-12-01,P0006,W03,524
2026-12-01,P0007,W01,104
2026-12-01,P0007,W02,317
2026-12-01,P0007,W03,521
2026-12-01,P0008,W01,209
2026-12-01,P0008,W02,181
2026-12-01,P0008,W03,525
2026-12-01,P0009,W01,118
2026-12-01,P0009,W02,114
2026-12-01,P0009,W03,395
2026-12-01,P0010,W01,56
2026-12-01,P0010,W02,175
2026-12-01,P0010,W03,149
2026-12-01,P0011,W01,565
2026-12-01,P0011,W02,323
2026-12-01,P0011,W03,362
2026-12-01,P0012,W01,354
2026-12-01,P0012,W02,277
2026-12-01,P0012,W03,355
2026-12-01,P0013,W01,125
2026-12-01,P0013,W02,248
2026-12-01,P0013,W03,379
2026-12-01,P0014,W01,537
2026-12-01,P0014,W02,58
2026-12-01,P0014,W03,206
2026-12-01,P0015,W01,184
2026-12-01,P0015,W02,292
2026-12-01,P0015,W03,463
2026-12-01,P0016,W01,398
2026-12-01,P0016,W02,533
2026-12-01,P0016,W03,207
2026-12-01,P0017,W01,291
2026-12-01,P0017,W02,105
2026-12-01,P0017,W03,551
2026-12-01,P0018,W01,174
2026-12-01,P0018,W02,272
2026-12-01,P0018,W03,568
2026-12-01,P0019,W01,209
2026-12-01,P0019,W02,357
2026-12-01,P0019,W03,304
2026-12-01,P0020,W01,171
2026-12-01,P0020,W02,189
2026-12-01,P0020,W03,307
2026-12-01,P0021,W01,171
2026-12-01,P0021,W02,263
2026-12-01,P0021,W03,242
2026-12-01,P0022,W01,167
2026-12-01,P0022,W02,180
2026-12-01,P0022,W03,144
2026-12-01,P0023,W01,527
2026-12-01,P0023,W02,56
2026-12-01,P0023,W03,289
2026-12-01,P0024,W01,270
2026-12-01,P0024,W02,381
2026-12-01,P0024,W03,168
2026-12-01,P0025,W01,208
2026-12-01,P0025,W02,551
2026-12-01,P0025,W03,525
2026-12-01,P0026,W01,543
2026-12-01,P0026,W02,423
2026-12-01,P0026,W03,197
2026-12-01,P0027,W01,515
2026-12-01,P0027,W02,113
2026-12-01,P0027,W03,355
2026-12-01,P0028,W01,233
2026-12-01,P0028,W02,237
2026-12-01,P0028,W03,396
2026-12-01,P0029,W01,427
2026-12-01,P0029,W02,207
2026-12-01,P0029,W03,546
2026-12-01,P0030,W01,192
2026-12-01,P0030,W02,97
2026-12-01,P0030,W03,165
2026-12-01,P0031,W01,424
2026-12-01,P0031,W02,124
2026-12-01,P0031,W03,150
2026-12-01,P0032,W01,407
2026-12-01,P0032,W02,359
2026-12-01,P0032,W03,338
2026-12-01,P0033,W01,86
2026-12-01,P0033,W02,548
2026-12-01,P0033,W03,470
2026-12-01,P0034,W01,440
2026-12-01,P0034,W02,532
2026-12-01,P0034,W03,453
2026-12-01,P0035,W01,283
2026-12-01,P0035,W02,218
2026-12-01,P0035,W03,581
2026-12-01,P0036,W01,563
2026-12-01,P0036,W02,109
2026-12-01,P0036,W03,508
2026-12-01,P0037,W01,314
2026-12-01,P0037,W02,216
2026-12-01,P0037,W03,588
2026-12-01,P0038,W01,227
2026-12-01,P0038,W02,43
2026-12-01,P0038,W03,345
2026-12-01,P0039,W01,203
2026-12-01,P0039,W02,273
2026-12-01,P0039,W03,518
2026-12-01,P0040,W01,559
2026-12-01,P0040,W02,161
2026-12-01,P0040,W03,570
2026-12-01,P0041,W01,563
2026-12-01,P0041,W02,273
2026-12-01,P0041,W03,284
2026-12-01,P0042,W01,195
2026-12-01,P0042,W02,235
2026-12-01,P0042,W03,312
2026-12-01,P0043,W01,548
2026-12-01,P0043,W02,191
2026-12-01,P0043,W03,326
2026-12-01,P0044,W01,235
2026-12-01,P0044,W02,497
2026-12-01,P0044,W03,417
2026-12-01,P0045,W01,281
2026-12-01,P0045,W02,455
2026-12-01,P0045,W03,533
2026-12-01,P0046,W01,358
2026-12-01,P0046,W02,453
2026-12-01,P0046,W03,97
2026-12-01,P0047,W01,92
2026-12-01,P0047,W02,587
2026-12-01,P0047,W03,423
2026-12-01,P0048,W01,315
2026-12-01,P0048,W02,307
2026-12-01,P0048,W03,197
2026-12-01,P0049,W01,524
2026-12-01,P0049,W02,326
2026-12-01,P0049,W03,450
2026-12-01,P0050,W01,495
2026-12-01,P0050,W02,502
2026-12-01,P0050,W03,216
